content,score,sentiment_polarity,sentiment_subjective,sentiment_rating,tweet_without_stopwords
"siang ini ikut live instagram di yesdok dapat ilmu yang banyak banget tentang bau mulut saat berpuasa, setiap pertanyaan dijawab dengan detail dan jelas",5,0.13636363636363635,0.5,Positive,"siang ini ikut live instagram di yesdok dapat ilmu yang banyak banget tentang bau mulut saat berpuasa, setiap pertanyaan dijawab dengan detail dan jelas"
bisa konsultasi gratis cuma dengan baca artikel. dokternya ramah dan fast respon.,5,0.2,0.6,Positive,bisa konsultasi gratis cuma dengan baca artikel. dokternya ramah dan fast respon.
"sangat ramah dan sangat baik pelayanan nya, sangat memuaskan.",5,0.0,0.0,Positive,"sangat ramah dan sangat baik pelayanan nya, sangat memuaskan."
"keren apps nya, bisa konsul secara online tp seperti tatap muka langsung dengan dokternya krn via vc, dpt info pas webinar, penjelasan dokternya pada saat webinar jg mudah di pahami. overall mantap lah",5,0.0,0.0,Positive,"keren apps nya, bisa konsul secara online tp seperti tatap muka langsung dengan dokternya krn via vc, dpt info pas webinar, penjelasan dokternya pada saat webinar jg mudah di pahami. overall mantap lah"
"webinar bersama yes dok membuka wawasan dan pengetahuan baru perihal dunia kesehatan, terutama di masa saat ini. terima kasih yes dok",5,0.0,0.0,Positive,"webinar bersama yes dok membuka wawasan dan pengetahuan baru perihal dunia kesehatan, terutama di masa saat ini. terima kasih yes dok"
fast respon recommended thanks yesdok,5,0.2,0.4,Positive,fast respon recommended thanks yesdok
"kenal aplikasi dari webinar kantor, dengan mengangkat tema imun tubuh. pola makan 4 sehat 5 sempurna. mau nyoba ini aplikasi dulu. semoga bagus sih.",5,0.0,0.0,Positive,"kenal aplikasi dari webinar kantor, dengan mengangkat tema imun tubuh. pola makan 4 sehat 5 sempurna. mau nyoba ini aplikasi dulu. semoga bagus sih."
sangat ramah dan sangat baik atas pelayanannya rekomen banget deh dengan aplikasi yang satu ini trimakasih yesdok❤,5,0.0,0.0,Positive,sangat ramah dan sangat baik atas pelayanannya rekomen banget deh dengan aplikasi yang satu ini trimakasih yesdok❤
kenapa harus pake pin segala kan susah,2,0.0,0.0,Negative,kenapa harus pake pin segala kan susah
leor,3,0.0,0.0,Neutral,leor
sangat memuaskan,5,0.0,0.0,Positive,sangat memuaskan
pengisian tanggal lahir kenapa cuma sampai tahun 2015? saya daftarkan asuranis anak jadi ga bisa,1,0.0,0.0,Negative,pengisian tanggal lahir kenapa cuma sampai tahun 2015? saya daftarkan asuranis anak jadi ga bisa
"keren banget aplikasinya. aku kenal aplikasi ini dari webinar yang angkat isu tentang mental health ketika wfh, suka banget sama temanya karena relate dengan aku dari webinar ini aku tahu bahwa sebenarnya banyak hal yang luput aku perhatikan selama ini mengenai mental health aku ketika bekerja di rumah, sekarang aku dapat banyak insight baru yang bisa aku praktekan satu persatu demi menjaga kesehatan mentalku dan menjadi pekerja yang lebih baik lagi kedepannya.",5,-0.1,0.2,Positive,"keren banget aplikasinya. aku kenal aplikasi ini dari webinar yang angkat isu tentang mental health ketika wfh, suka banget sama temanya karena relate dengan aku dari webinar ini aku tahu bahwa sebenarnya banyak hal yang luput aku perhatikan selama ini mengenai mental health aku ketika bekerja di rumah, sekarang aku dapat banyak insight baru yang bisa aku praktekan satu persatu demi menjaga kesehatan mentalku dan menjadi pekerja yang lebih baik lagi kedepannya."
"sudah download dan mencoba konsultasi tp jaringan menyambungkan terus, padahal disini sinyal full, sudah menulis pesan tp nggk di respon sama dokternya, auto uninstall deh",1,0.35,0.55,Negative,"sudah download dan mencoba konsultasi tp jaringan menyambungkan terus, padahal disini sinyal full, sudah menulis pesan tp nggk di respon sama dokternya, auto uninstall deh"
menjadi mitra dokter umum konsultasi apakah bisa? syaratnya? tks,5,0.0,0.0,Positive,menjadi mitra dokter umum konsultasi apakah bisa? syaratnya? tks
kok aplikasinya muter2 mulu sih di hp saya 🥺🙄🙄🙄,1,0.0,0.0,Negative,kok aplikasinya muter2 mulu sih di hp saya 🥺🙄🙄🙄
keren,5,0.0,0.0,Positive,keren
"responya cepat.. dokternya juga sangat ramah, penyampaiannya juga sangat jelas.. sangat membantu sekali. trimakasih banyak dok",5,0.0,0.0,Positive,"responya cepat.. dokternya juga sangat ramah, penyampaiannya juga sangat jelas.. sangat membantu sekali. trimakasih banyak dok"
"udah download, cr menu belanja obat, ga ada pdhl di keterangan nya ada. auto uninstall",3,0.0,0.0,Neutral,"udah download, cr menu belanja obat, ga ada pdhl di keterangan nya ada. auto uninstall"
bagus banget dokternya juga ramah,5,0.0,0.0,Positive,bagus banget dokternya juga ramah
"tidak bisa mendownload resep, aplikasinya loading muter2 aja",1,0.0,0.0,Negative,"tidak bisa mendownload resep, aplikasinya loading muter2 aja"
bagus,5,0.0,0.0,Positive,bagus
cukup puas dengan pelayanan dokter nya.dan rama juga dokter soni hartono nya,5,0.0,0.0,Positive,cukup puas dengan pelayanan dokter nya.dan rama juga dokter soni hartono nya
"aplikasinya sangat bagus, dan bermanfaat buat saya. cara pakainya mudah dan gak ribet. kalian wajib download 😍",5,0.0,0.0,Positive,"aplikasinya sangat bagus, dan bermanfaat buat saya. cara pakainya mudah dan gak ribet. kalian wajib download 😍"
paling mudah dan bener2 free untuk pertama x nya,5,0.4,0.8,Positive,paling mudah dan bener2 free untuk pertama x nya
"kesan pertama yang saya nilai, aplikasinya bagus, dokter yang memberikan saran pun sangat baik dan banyak memberi masukan yang positif, terima kasih yesdok",5,0.0,0.0,Positive,"kesan pertama yang saya nilai, aplikasinya bagus, dokter yang memberikan saran pun sangat baik dan banyak memberi masukan yang positif, terima kasih yesdok"
"sangat bermanfaat sekali...terimakasih yes dok....selalu dapat konsultasi geratis...terus dokter""nya sangat ramah ..🤗",5,0.0,0.0,Positive,"sangat bermanfaat sekali...terimakasih yes dok....selalu dapat konsultasi geratis...terus dokter""nya sangat ramah ..🤗"
"konsultasi dengan dokter oke, tapi saat akan melakukan pemesanan obat di k24 area tidak tercover , padhal saya diarea sidoarjo dan surabaya.. sekarang tau2 transaksi sudah selesai.. kecewa !",1,0.0,0.0,Negative,"konsultasi dengan dokter oke, tapi saat akan melakukan pemesanan obat di k24 area tidak tercover , padhal saya diarea sidoarjo dan surabaya.. sekarang tau2 transaksi sudah selesai.. kecewa !"
sangat bermanfaat aplikasinya,5,0.0,0.0,Positive,sangat bermanfaat aplikasinya
ok good,3,0.6,0.55,Neutral,ok good
terimakasih ya..😀😀,4,0.0,0.0,Positive,terimakasih ya..😀😀
ga jls mau ke dokter mata uda nungguin tiba2 di cancel dokter tidak bisa menghubungi telek bener2 uang dipotong 10 rb malah uda 2 x jdi 20 rb aplikasi saya pantengin biar ga meleset waktunya,1,0.0,0.0,Negative,ga jls mau ke dokter mata uda nungguin tiba2 di cancel dokter tidak bisa menghubungi telek bener2 uang dipotong 10 rb malah uda 2 x jdi 20 rb aplikasi saya pantengin biar ga meleset waktunya
terimakasih yesdok,5,0.0,0.0,Positive,terimakasih yesdok
aplikasi mau di buka suruh perbarui terus...gk guna,1,0.0,0.0,Negative,aplikasi mau di buka suruh perbarui terus...gk guna
great app,5,0.8,0.75,Positive,great app
bermanfaat sekali,5,0.0,0.0,Positive,bermanfaat sekali
sangat memuaskan,5,0.0,0.0,Positive,sangat memuaskan
terbaik,5,0.0,0.0,Positive,terbaik
awalnya minta bayar 35rb. begitu di tambahkan kartu kredit malah naik jadi 70rb. gila. pemerasan kelas kakap.,1,0.0,0.0,Negative,awalnya minta bayar 35rb. begitu di tambahkan kartu kredit malah naik jadi 70rb. gila. pemerasan kelas kakap.
halo doktet nama saya i nyoman sunada,1,0.0,0.0,Negative,halo doktet nama saya i nyoman sunada
"baru mencobanya, saya harap ini bisa membantu dengan mudah 🙏👍🏽",3,0.0,0.0,Neutral,"baru mencobanya, saya harap ini bisa membantu dengan mudah 🙏👍🏽"
bagaimana kaiau mengikuti yes dok saya belum faham mohon d iberi tau,4,0.0,0.0,Positive,bagaimana kaiau mengikuti yes dok saya belum faham mohon d iberi tau
sayangnya gak ada dokter spesialis saraf.,2,0.0,0.0,Negative,sayangnya gak ada dokter spesialis saraf.
"aplikasi ini sangat membantu sekali pas lg isoman . namun sayang sekali rekanan apotiknya k-24 sangat² buruk pengiriman obat lama , sekalinya dikirim obatnya ga sesuai pesanan . pesan 2 botol dikirim 1 botol . udh komplain dan chat k-24 tidak ada balasan . sampai saat ini dana pun belum dikembalikan. saran saya agar yesdok bekerja sama dengan banyak apotik biar ketersediaan dan pelayanan cepat . jadi customer lebih cepat dapat obatnya . terimakasih 🙏",5,0.0,0.0,Positive,"aplikasi ini sangat membantu sekali pas lg isoman . namun sayang sekali rekanan apotiknya k-24 sangat² buruk pengiriman obat lama , sekalinya dikirim obatnya ga sesuai pesanan . pesan 2 botol dikirim 1 botol . udh komplain dan chat k-24 tidak ada balasan . sampai saat ini dana pun belum dikembalikan. saran saya agar yesdok bekerja sama dengan banyak apotik biar ketersediaan dan pelayanan cepat . jadi customer lebih cepat dapat obatnya . terimakasih 🙏"
sangat membantu,5,0.0,0.0,Positive,sangat membantu
"asslamualikun, apakah di yes dokter bisa membuat surat keterangan kesehatan dari dr spesialis kejiwaan?",5,0.0,0.0,Positive,"asslamualikun, apakah di yes dokter bisa membuat surat keterangan kesehatan dari dr spesialis kejiwaan?"
"perlu pengembangan lagi broh, saya tinggal di bekasi, di bekasi banyak banget apotek k24, tapi ko pengiriman obatnya dari apotek k24 semarang, ada ada aja",1,0.0,0.0,Negative,"perlu pengembangan lagi broh, saya tinggal di bekasi, di bekasi banyak banget apotek k24, tapi ko pengiriman obatnya dari apotek k24 semarang, ada ada aja"
"gila lama banget beli obat di sini tebus resep katanya 3 smpe 7 hari dr tgl 6 smpai skrg blm dikrim jg obt ny,bisa mati orang kalau udah butuh obat bgd😠",1,0.0,0.0,Negative,"gila lama banget beli obat di sini tebus resep katanya 3 smpe 7 hari dr tgl 6 smpai skrg blm dikrim jg obt ny,bisa mati orang kalau udah butuh obat bgd😠"
suka dengan yesdok ini bagus gampai pakainya,5,0.0,0.0,Positive,suka dengan yesdok ini bagus gampai pakainya
"1x coba untuk yang isoman, alhamdulillah terbantu.",5,0.0,0.0,Positive,"1x coba untuk yang isoman, alhamdulillah terbantu."
"terimakasih dokter yes dok alhamdulillah setelah saya konsultasi akibat naafas saya yang enggap""an dan saya di suruh cek ke rsud naafas saya kembali normal, terimakasih atas sarannya dok semoga dokter sehat selalu panjang umur...",5,0.15,0.6499999999999999,Positive,"terimakasih dokter yes dok alhamdulillah setelah saya konsultasi akibat naafas saya yang enggap""an dan saya di suruh cek ke rsud naafas saya kembali normal, terimakasih atas sarannya dok semoga dokter sehat selalu panjang umur..."
aplikasi yang sangat membantu,5,0.0,0.0,Positive,aplikasi yang sangat membantu
min tolong dong jangan 7 menit doang tambahin waktunya soalnya sangat tidal cukup jadi 15-30mnt kek,3,0.0,0.0,Neutral,min tolong dong jangan 7 menit doang tambahin waktunya soalnya sangat tidal cukup jadi 15-30mnt kek
sangat bermanfaat dan murah meriah,5,0.0,0.0,Positive,sangat bermanfaat dan murah meriah
kenapa daftar asuransi great eastern disini selalu gagal ya ? selalu muncul pesan error 'pengguna tidak di temukan',3,0.8,0.75,Neutral,kenapa daftar asuransi great eastern disini selalu gagal ya ? selalu muncul pesan error 'pengguna tidak di temukan'
ok,5,0.5,0.5,Positive,ok
kenapa foto ktp di pp saya ga muncul😭,2,0.0,0.0,Negative,kenapa foto ktp di pp saya ga muncul😭
aplikasi ini sangat membatu saya dalam masa yang sdang kita alami,5,0.0,0.0,Positive,aplikasi ini sangat membatu saya dalam masa yang sdang kita alami
"sekali konsul lancar. konsul berikutnya koneksi terputus dari pihak dokter, dana dikembalikan tapi kudu nunggu 3 hari dulu! itu juga dipotong admin 2rb,sebelumnya kena biaya admin 1500, oke fine. setelah itu besoknya saya konsul dibilang saya gag angkat telpon padahal jelas2 saya tidak ditelpon! lah wong saya dah nungguin dari 15 menit sebelum mulai. trus tau2 lngsung dibilang dokter gagal telpon. wtf. tau2 pula dipotong dah tuh duid pendaftaran jd 75%. yaaa yang bener ajalah kalau cari duit.",1,0.5208333333333334,0.5,Negative,"sekali konsul lancar. konsul berikutnya koneksi terputus dari pihak dokter, dana dikembalikan tapi kudu nunggu 3 hari dulu! itu juga dipotong admin 2rb,sebelumnya kena biaya admin 1500, oke fine. setelah itu besoknya saya konsul dibilang saya gag angkat telpon padahal jelas2 saya tidak ditelpon! lah wong saya dah nungguin dari 15 menit sebelum mulai. trus tau2 lngsung dibilang dokter gagal telpon. wtf. tau2 pula dipotong dah tuh duid pendaftaran jd 75%. yaaa yang bener ajalah kalau cari duit."
aplikasi yes dok sangat membantu saya untuk berkonsultasi tanpa harus keluar rumah,5,0.0,0.0,Positive,aplikasi yes dok sangat membantu saya untuk berkonsultasi tanpa harus keluar rumah
"mengecewakan,",1,0.0,0.0,Negative,"mengecewakan,"
"sangat bermanfaat sekali,apalgi di masa pandemi seperti ini tidak perlu keluar untuk berobat",4,0.0,0.0,Positive,"sangat bermanfaat sekali,apalgi di masa pandemi seperti ini tidak perlu keluar untuk berobat"
"alhamdulillah terbantu sekali dengan aplikasi ini, udah 2 tahun dapet terus free konsultasi apresiasi karena ultah dari yesdok. seneng banget, di saat genting butuh buat konsultasi ke dokter tanpa harus keluar di saat seperti ini, yesdok terbaik. semoga semakin sukses dan semoga lebih baik ke depannya. terima kasih yesdok.",5,0.4,0.8,Positive,"alhamdulillah terbantu sekali dengan aplikasi ini, udah 2 tahun dapet terus free konsultasi apresiasi karena ultah dari yesdok. seneng banget, di saat genting butuh buat konsultasi ke dokter tanpa harus keluar di saat seperti ini, yesdok terbaik. semoga semakin sukses dan semoga lebih baik ke depannya. terima kasih yesdok."
"nyesel download yes dok. registnya rumit harus ada ktp, pas di scan ga ke detect.",1,0.0,0.0,Negative,"nyesel download yes dok. registnya rumit harus ada ktp, pas di scan ga ke detect."
"proses log in mudah, bisa konsultasi dengan ahlinya langsung, namun sayang konsultasi ini berbayar, dan aplikasi ini harus sesering mungkin di update agar mendapatkan hasil yang maksimal dan demi keyamanan pelanggan yesdok memang tidak bisa dan tidak akan pernah bisa menggantikan jasa dokter konvensional. namun dengan tarifnya yang sangat terjangkau, yesdok menjadi pilihan terjangkau untuk mendapatkan rekomendasi obat dan informasi umum seputar kesehatan.",4,0.0,0.0,Positive,"proses log in mudah, bisa konsultasi dengan ahlinya langsung, namun sayang konsultasi ini berbayar, dan aplikasi ini harus sesering mungkin di update agar mendapatkan hasil yang maksimal dan demi keyamanan pelanggan yesdok memang tidak bisa dan tidak akan pernah bisa menggantikan jasa dokter konvensional. namun dengan tarifnya yang sangat terjangkau, yesdok menjadi pilihan terjangkau untuk mendapatkan rekomendasi obat dan informasi umum seputar kesehatan."
"aplikasi yes dok menurut saya sangat mempermudah pengguna untuk konsultasi dengan dokter tanpa harus keluar rumah dan harganya pun sangat terjangkau, tapi tidak enaknya aplikasi yes dok menurut saya saat login yes dok sedikit mempersulit karena login nya sedikit rumit",4,0.0,0.0,Positive,"aplikasi yes dok menurut saya sangat mempermudah pengguna untuk konsultasi dengan dokter tanpa harus keluar rumah dan harganya pun sangat terjangkau, tapi tidak enaknya aplikasi yes dok menurut saya saat login yes dok sedikit mempersulit karena login nya sedikit rumit"
"yesdok login bisa dilakukan dengan mudah yaitu bis menggunakan email ataupun melalu facebook, namun aplikasi yesdok ini agak lemot dan untuk pertama kali buka aplikasi yesdok ini kita harus update lagii dan didalam aplikasi yesdok ini banyak fiturnya dan memungkinkan pengguna agak kebingungan menggunakan aplikasi tersebut tetapi didalamnya sudah lumayan lengkap",4,0.0,0.0,Positive,"yesdok login bisa dilakukan dengan mudah yaitu bis menggunakan email ataupun melalu facebook, namun aplikasi yesdok ini agak lemot dan untuk pertama kali buka aplikasi yesdok ini kita harus update lagii dan didalam aplikasi yesdok ini banyak fiturnya dan memungkinkan pengguna agak kebingungan menggunakan aplikasi tersebut tetapi didalamnya sudah lumayan lengkap"
"aplikasi yang sangat membantu dan memudahkan untuk mengontrol kesehatan apalagi selama masa pandemi seperti sekarang ini, dimana orang-orang masih takut untuk keluar rumah. aplikasi ini berisi fitur yang cukup lengkap dan sangat informatif, dengan ketersediaan dokter umum dan spesialis berbagai macam penyakit. aplikasi mudah diakses dan lancar.",5,0.0,0.0,Positive,"aplikasi yang sangat membantu dan memudahkan untuk mengontrol kesehatan apalagi selama masa pandemi seperti sekarang ini, dimana orang-orang masih takut untuk keluar rumah. aplikasi ini berisi fitur yang cukup lengkap dan sangat informatif, dengan ketersediaan dokter umum dan spesialis berbagai macam penyakit. aplikasi mudah diakses dan lancar."
"aplikasi yes dok menang sangat mempermudah untuk berkonsultasi dengan dokter tanpa harus keluar rumah. dengan tarifnya yang terjangkau, yesdok menjadi pilihan untuk berkonsultasi, tetapi menurut saya untuk login masuk daftar aplikasi yesdok sedikit lebih rumit.",3,0.0,0.0,Neutral,"aplikasi yes dok menang sangat mempermudah untuk berkonsultasi dengan dokter tanpa harus keluar rumah. dengan tarifnya yang terjangkau, yesdok menjadi pilihan untuk berkonsultasi, tetapi menurut saya untuk login masuk daftar aplikasi yesdok sedikit lebih rumit."
