content,score,sentiment_polarity,sentiment_subjective,sentiment_rating,tweet_without_stopwords
fix deh aku akan kasih tau temen temen tentang betapa kerennya apps yesdok ini,5,0.0,0.0,Positive,fix deh aku akan kasih tau temen temen tentang betapa kerennya apps yesdok ini
jago bgt sih dokter dokter disini padahal cuma konsul online. keren abis,5,0.0,0.0,Positive,jago bgt sih dokter dokter disini padahal cuma konsul online. keren abis
udh ga jaman tuh dateng konsulnya. tinggal pake apps skrg dan apps nya yesdok,5,0.0,0.0,Positive,udh ga jaman tuh dateng konsulnya. tinggal pake apps skrg dan apps nya yesdok
online aja skrg konsulnya pake apps yesdok,5,0.0,0.0,Positive,online aja skrg konsulnya pake apps yesdok
gampang banget ya pake apps nya mantep bgt nih yesdok,5,0.0,0.0,Positive,gampang banget ya pake apps nya mantep bgt nih yesdok
konsultasi dengan harga terjangkau,5,0.0,0.0,Positive,konsultasi dengan harga terjangkau
konsul sama dokter jadi gampang gt dan ada juga yang spesialis,5,0.0,0.0,Positive,konsul sama dokter jadi gampang gt dan ada juga yang spesialis
mantep parah konsul pake video call doang bisa dan ga ribet,5,0.0,0.0,Positive,mantep parah konsul pake video call doang bisa dan ga ribet
ayo yang belum download yesdok wajib bgt skrg jg,5,0.0,0.0,Positive,ayo yang belum download yesdok wajib bgt skrg jg
pelayanan nya mantap banget,5,0.0,0.0,Positive,pelayanan nya mantap banget
pake yesdok terus sih fix bgt ini. direkomendasi jg buat semua orang,5,0.0,0.0,Positive,pake yesdok terus sih fix bgt ini. direkomendasi jg buat semua orang
aplikasi ini juara bgt fix makasih yesdok,5,0.0,0.0,Positive,aplikasi ini juara bgt fix makasih yesdok
makasih ya yesdok untuk konsultasinya,5,0.0,0.0,Positive,makasih ya yesdok untuk konsultasinya
bermanfaat bgt semua konsul yang dikasih dokter disini. mantul abis,5,0.0,0.0,Positive,bermanfaat bgt semua konsul yang dikasih dokter disini. mantul abis
ada dokter specialis juga loh mantep makasih yesdok,5,0.0,0.0,Positive,ada dokter specialis juga loh mantep makasih yesdok
duh gile keren bgt aplikasi kesehatan ini. jaya terus yesdok,5,-0.3,0.6,Positive,duh gile keren bgt aplikasi kesehatan ini. jaya terus yesdok
aku butuh obat karena ga enak badan dan cepet bgt dapetnya,5,0.0,0.0,Positive,aku butuh obat karena ga enak badan dan cepet bgt dapetnya
the best sellau ada saat aku butuh konsultasi dengan dokternya,5,1.0,0.3,Positive,the best sellau ada saat aku butuh konsultasi dengan dokternya
the best selalu ada saat aku butuh buat konsultasi,5,1.0,0.3,Positive,the best selalu ada saat aku butuh buat konsultasi
asik bgt dokternya seru dan baik banget pas konsultasi,5,0.0,0.0,Positive,asik bgt dokternya seru dan baik banget pas konsultasi
dokternya baik bgt deh asik asik selalu recommended,5,0.0,0.0,Positive,dokternya baik bgt deh asik asik selalu recommended
100 buat yesdok dan tim makasih ya,5,0.0,0.0,Positive,100 buat yesdok dan tim makasih ya
bagus! sangat mudah di gunakan. sangat membantu jika saya ingin berkonsultasi dengan dokter ketika tidak bisa pergi ke rumah sakit.,5,0.0,0.0,Positive,bagus! sangat mudah di gunakan. sangat membantu jika saya ingin berkonsultasi dengan dokter ketika tidak bisa pergi ke rumah sakit.
ga pernah kecewa sama sekali selama pake aplikasi yesdok,5,0.0,0.0,Positive,ga pernah kecewa sama sekali selama pake aplikasi yesdok
yesdok selalu di hati aku ga kemana mana haha mantap yesdok,5,0.2,0.3,Positive,yesdok selalu di hati aku ga kemana mana haha mantap yesdok
semua dokternya ramah bgt dan baik baik juga,5,0.0,0.0,Positive,semua dokternya ramah bgt dan baik baik juga
semoga appsnya semakin berjaya ya mantep yesdok,5,0.0,0.0,Positive,semoga appsnya semakin berjaya ya mantep yesdok
masyarakat indonesia ayo pake yesdok semuanya karena keren bgt,5,0.0,0.0,Positive,masyarakat indonesia ayo pake yesdok semuanya karena keren bgt
karena apps ini semua urusan kesehatan jadi gampang pake banget,5,0.0,0.0,Positive,karena apps ini semua urusan kesehatan jadi gampang pake banget
yeay mantep bisa konsultasi sama dokter yesdok,5,0.0,0.0,Positive,yeay mantep bisa konsultasi sama dokter yesdok
thanks banget buat yesdok dan tim yang udah buat apps keren,5,0.2,0.2,Positive,thanks banget buat yesdok dan tim yang udah buat apps keren
mau beli obat jadi gampang nih pake yesdok dan gak pake yang lain,5,0.0,0.0,Positive,mau beli obat jadi gampang nih pake yesdok dan gak pake yang lain
aplikasi yang super recommended banget deh pokoknya,5,0.3333333333333333,0.6666666666666666,Positive,aplikasi yang super recommended banget deh pokoknya
so far sejauh ini ok sih. bener bener membantu banget topp deh👌👌👌👌👌,5,0.3,0.75,Positive,so far sejauh ini ok sih. bener bener membantu banget topp deh👌👌👌👌👌
ke dokter skrg lebih mudah tinggal video call lewat aplikasi,5,0.0,0.0,Positive,ke dokter skrg lebih mudah tinggal video call lewat aplikasi
semoga tetep terus bisa bantu konsul ya yesdok makasih,5,0.0,0.0,Positive,semoga tetep terus bisa bantu konsul ya yesdok makasih
konsultasi online skrg bisa dimana aja pake yesdok mantul,5,0.0,0.0,Positive,konsultasi online skrg bisa dimana aja pake yesdok mantul
super recommended banget buat kamu yang belum pernah cobain,5,0.3333333333333333,0.6666666666666666,Positive,super recommended banget buat kamu yang belum pernah cobain
cobain nih pake aplikasi yesdok skrg jg,5,0.0,0.0,Positive,cobain nih pake aplikasi yesdok skrg jg
dokternya baik baik banget loh disini jujur,5,0.0,0.0,Positive,dokternya baik baik banget loh disini jujur
aplikasi konsultasi dokternya terbaik,5,0.0,0.0,Positive,aplikasi konsultasi dokternya terbaik
mantep banget emang pelayanan yesdok ini,5,0.0,0.0,Positive,mantep banget emang pelayanan yesdok ini
akses kesehatan jadi lebih mudah sejak pake yesdok mantul,5,0.0,0.0,Positive,akses kesehatan jadi lebih mudah sejak pake yesdok mantul
dokternya ramah banget ya disini,5,0.0,0.0,Positive,dokternya ramah banget ya disini
pesen obat cepet bgt sampenya,5,0.0,0.0,Positive,pesen obat cepet bgt sampenya
aplikasi ini bener bener juara pake banget,5,0.0,0.0,Positive,aplikasi ini bener bener juara pake banget
"best aplikasi, bener² harus nyobaa",5,1.0,0.3,Positive,"best aplikasi, bener² harus nyobaa"
ketemu dokter gak perlu ketemu langsung di apps aja,5,0.0,0.0,Positive,ketemu dokter gak perlu ketemu langsung di apps aja
aplikasi kesehatan terkeren sepanjang masa mantul,5,0.0,0.0,Positive,aplikasi kesehatan terkeren sepanjang masa mantul
wah mantep nih aplikasi yesdok. maju terus,5,0.0,0.0,Positive,wah mantep nih aplikasi yesdok. maju terus
aplikasi kesehatan yang ga pernah mengecewakan,5,0.0,0.0,Positive,aplikasi kesehatan yang ga pernah mengecewakan
solusi untuk semua yang mau konsul sama dokter,5,0.0,0.0,Positive,solusi untuk semua yang mau konsul sama dokter
yesdok selalu bantu aku bgt,5,0.0,0.0,Positive,yesdok selalu bantu aku bgt
dokternyaaa terpercaya,5,0.0,0.0,Positive,dokternyaaa terpercaya
cara baru konsultasi dimasa pandemi,5,0.0,0.0,Positive,cara baru konsultasi dimasa pandemi
sangatt amat membantu,5,0.0,0.0,Positive,sangatt amat membantu
bantu banget sih ini mantep,5,0.0,0.0,Positive,bantu banget sih ini mantep
wah ternyata aplikasi ini stay 24 jam ya.. mantap sekali 👌🏻,5,0.0,0.0,Positive,wah ternyata aplikasi ini stay 24 jam ya.. mantap sekali 👌🏻
"aplikasinya sangat ngebantu, dokternya selalu ada standby terus jadi gampang kalo ada apa2, mau anter obatnya juga cepet bgt loh ini, jadi kalo mendesak bisa terkendali deh",5,0.0,0.0,Positive,"aplikasinya sangat ngebantu, dokternya selalu ada standby terus jadi gampang kalo ada apa2, mau anter obatnya juga cepet bgt loh ini, jadi kalo mendesak bisa terkendali deh"
solusi kalau sakit tengah malem,5,0.0,0.0,Positive,solusi kalau sakit tengah malem
layanan konsulnya baik sekali disini,5,0.0,0.0,Positive,layanan konsulnya baik sekali disini
konsul online bisa dimana aja ya skrg mantep,5,0.0,0.0,Positive,konsul online bisa dimana aja ya skrg mantep
very helpful app and very easy to use,5,0.3816666666666667,0.65,Positive,very helpful app and very easy to use
semoga jaya terus ya buat yesdok,5,0.0,0.0,Positive,semoga jaya terus ya buat yesdok
dokter disini semua terpercaya,5,0.0,0.0,Positive,dokter disini semua terpercaya
jaya terus ya buat apps ini,5,0.0,0.0,Positive,jaya terus ya buat apps ini
aplikasinya keren abis,5,0.0,0.0,Positive,aplikasinya keren abis
udah ada dokter spesialis juga loh,5,0.0,0.0,Positive,udah ada dokter spesialis juga loh
dokter respon dengan cepat👍👍,5,0.0,0.0,Positive,dokter respon dengan cepat👍👍
video call sama dokter jadi gampang,5,0.0,0.0,Positive,video call sama dokter jadi gampang
wah ternyata ada dokter spesialis juga,5,0.0,0.0,Positive,wah ternyata ada dokter spesialis juga
cukup pake apps ini dijamin bisa konsul mudah,5,0.0,0.0,Positive,cukup pake apps ini dijamin bisa konsul mudah
layanannya canggih wih mantap,5,0.0,0.0,Positive,layanannya canggih wih mantap
premium kualitas pelayanannya,5,0.0,0.0,Positive,premium kualitas pelayanannya
dokter pribadi untuk aku selama 24 jam,5,0.0,0.0,Positive,dokter pribadi untuk aku selama 24 jam
konsul online skrg bisa pake apk ini deh,5,0.0,0.0,Positive,konsul online skrg bisa pake apk ini deh
sangat bermanfaat sekali untuk gaya dan pola hidup sekarang.,5,0.0,0.0,Positive,sangat bermanfaat sekali untuk gaya dan pola hidup sekarang.
"bagus banget untuk konsul, dokternya 24 jam online terus mantav",5,0.0,0.0,Positive,"bagus banget untuk konsul, dokternya 24 jam online terus mantav"
bantu bgt ini kalau ada keluhan apa apa,5,0.0,0.0,Positive,bantu bgt ini kalau ada keluhan apa apa
dokternya jg bagus bagus loh ini hasil konsul,5,0.0,0.0,Positive,dokternya jg bagus bagus loh ini hasil konsul
apps ini emang wajib banget dipunya semua orang🤩 hahahah,5,0.0,0.0,Positive,apps ini emang wajib banget dipunya semua orang🤩 hahahah
pengen rekomendasi semua orang untuk pake yesdok ini,5,0.0,0.0,Positive,pengen rekomendasi semua orang untuk pake yesdok ini
ga percaya awalnya tp ternyata emang bagus banget beneran,5,0.0,0.0,Positive,ga percaya awalnya tp ternyata emang bagus banget beneran
baru selesai konsultasi dan recommended bgt,5,0.0,0.0,Positive,baru selesai konsultasi dan recommended bgt
yesdok sih pelayanannya emang juara,5,0.0,0.0,Positive,yesdok sih pelayanannya emang juara
obatnya cepet bgt sampenya,5,0.0,0.0,Positive,obatnya cepet bgt sampenya
nagih nih pake yesdok terus,5,0.0,0.0,Positive,nagih nih pake yesdok terus
nyampe nya cepet bgt loh obatnya,5,0.0,0.0,Positive,nyampe nya cepet bgt loh obatnya
"ayo, download sekarang jugaa!",5,0.0,0.0,Positive,"ayo, download sekarang jugaa!"
bagus bgt ya apps ini,5,0.0,0.0,Positive,bagus bgt ya apps ini
layanan konsul nya bagus bgt ya,5,0.0,0.0,Positive,layanan konsul nya bagus bgt ya
makasih bgt ya yesdok atas bantuannya,5,0.0,0.0,Positive,makasih bgt ya yesdok atas bantuannya
konsul sama dokter jadi gampang gt ya astaga,5,0.0,0.0,Positive,konsul sama dokter jadi gampang gt ya astaga
wah jarang jarang nih bisa tanya tanya dokter dari rumah,5,0.0,0.0,Positive,wah jarang jarang nih bisa tanya tanya dokter dari rumah
ayo all pakai yesdok.download sekarang juga,5,0.0,0.0,Positive,ayo all pakai yesdok.download sekarang juga
dokternya baik baik banget ya,5,0.0,0.0,Positive,dokternya baik baik banget ya
kacau! keren sekeren termantul banget,5,0.0,0.0,Positive,kacau! keren sekeren termantul banget
solusi buat kita yang mau tanya tanya sama dokter langsung,5,0.0,0.0,Positive,solusi buat kita yang mau tanya tanya sama dokter langsung
aku selalu minta keluarga aku untuk pake aplikasi ini,5,0.0,0.0,Positive,aku selalu minta keluarga aku untuk pake aplikasi ini
semoga maju terus ya yesdok. suksess!,5,0.0,0.0,Positive,semoga maju terus ya yesdok. suksess!
dokternya baik,5,0.0,0.0,Positive,dokternya baik
keren abis dah ini mantep mantep,5,0.0,0.0,Positive,keren abis dah ini mantep mantep
fix bgt sih aku bakalan sering pake apps ini,5,0.0,0.0,Positive,fix bgt sih aku bakalan sering pake apps ini
sekarang mau konsultasi dokter jadi lebih cepettt,5,0.0,0.0,Positive,sekarang mau konsultasi dokter jadi lebih cepettt
dokternya enak di ajak konsul,5,0.0,0.0,Positive,dokternya enak di ajak konsul
dokternya profesional & terpercaya,5,0.0,0.0,Positive,dokternya profesional & terpercaya
ketemu dokternya tanpa ke rs,5,0.0,0.0,Positive,ketemu dokternya tanpa ke rs
yaampun ternyata gampang bgt ya pake apps ini,5,0.0,0.0,Positive,yaampun ternyata gampang bgt ya pake apps ini
"astaga ga nyangka banget, ini pakenya gampang bangett <3",5,1.0,1.0,Positive,"astaga ga nyangka banget, ini pakenya gampang bangett <3"
ga pernah mengecewakan apps ini,5,0.0,0.0,Positive,ga pernah mengecewakan apps ini
membantu banget bisa konsultasi apalagi di masa pandemi seperti ini. wajib banget buat download ya semua!! layanan kesehatan online yang keren banget!,5,0.0,0.0,Positive,membantu banget bisa konsultasi apalagi di masa pandemi seperti ini. wajib banget buat download ya semua!! layanan kesehatan online yang keren banget!
mau pesen obat jadi gampang bgt ya skrg,5,0.0,0.0,Positive,mau pesen obat jadi gampang bgt ya skrg
dokter online ya yesdok jawabannya,5,0.0,0.0,Positive,dokter online ya yesdok jawabannya
ayo yang belum download yesdok wajib bgt skrg jg,5,0.0,0.0,Positive,ayo yang belum download yesdok wajib bgt skrg jg
terkesima banget sama pelayanannya,5,0.0,0.0,Positive,terkesima banget sama pelayanannya
sehat itu mahal guys yuk konsul di yesdok,5,0.0,0.0,Positive,sehat itu mahal guys yuk konsul di yesdok
beli obat jadi gampang bgt skrg,5,0.0,0.0,Positive,beli obat jadi gampang bgt skrg
"aplikasi ini bner2 membantu untuk konsultasi dan ini 24 jam, apa lagi ditengah pendemi spt ini harus social distancing..",5,0.03333333333333333,0.06666666666666667,Positive,"aplikasi ini bner2 membantu untuk konsultasi dan ini 24 jam, apa lagi ditengah pendemi spt ini harus social distancing.."
tinggal video call langsung bisa konsul sama dokter,5,0.0,0.0,Positive,tinggal video call langsung bisa konsul sama dokter
tampilan dan lain lainnya bagus bgt ya yesdok,5,0.0,0.0,Positive,tampilan dan lain lainnya bagus bgt ya yesdok
mantep bgt nih pelayanan yang dikasih,5,0.0,0.0,Positive,mantep bgt nih pelayanan yang dikasih
terima kasih banyak buat yesdok dan tim,5,0.0,0.0,Positive,terima kasih banyak buat yesdok dan tim
sekarang jamannya konsultasi online,5,0.0,0.0,Positive,sekarang jamannya konsultasi online
aplikasi keren dan sangat puas karena pake 24 jam bisa,5,0.0,0.0,Positive,aplikasi keren dan sangat puas karena pake 24 jam bisa
makasih ya yesdok.,5,0.0,0.0,Positive,makasih ya yesdok.
dokternya keren sih hasil konsulnya,5,0.0,0.0,Positive,dokternya keren sih hasil konsulnya
percaya bgt aku sama yesdok ini,5,0.0,0.0,Positive,percaya bgt aku sama yesdok ini
indonesia sangat senang memiliki yesdok,5,0.0,0.0,Positive,indonesia sangat senang memiliki yesdok
"aplikasi yang sangat membantu. bisa konsultasi kesehatan 24 jam, jadi kalau sakit ga perlu tunggu besok.",5,0.0,0.0,Positive,"aplikasi yang sangat membantu. bisa konsultasi kesehatan 24 jam, jadi kalau sakit ga perlu tunggu besok."
aplikasi kesehatan terbaik yang ada,5,0.0,0.0,Positive,aplikasi kesehatan terbaik yang ada
biarkan bintang 5 ini yang berbicara,5,0.0,0.0,Positive,biarkan bintang 5 ini yang berbicara
andai semua aplikasi kesehatan sekeren yes dok,5,0.0,0.0,Positive,andai semua aplikasi kesehatan sekeren yes dok
"great app, it's so easy to use and very helpful too! the doctors stand by for 24hours and gave me the information i need thanks",5,0.42083333333333334,0.5208333333333334,Positive,"great app, it's so easy to use and very helpful too! the doctors stand by for 24hours and gave me the information i need thanks"
buat anter obat juga cepet bgt loh,5,0.0,0.0,Positive,buat anter obat juga cepet bgt loh
24 jam bisa diakses mantap,5,0.0,0.0,Positive,24 jam bisa diakses mantap
semua layanan kesehatan mudah pake yesdok,5,0.0,0.0,Positive,semua layanan kesehatan mudah pake yesdok
dokternya keren bgt dan kasih konsul dengan baik,5,0.0,0.0,Positive,dokternya keren bgt dan kasih konsul dengan baik
ga pernah kecewa sama sekali selama pake yesdok,5,0.0,0.0,Positive,ga pernah kecewa sama sekali selama pake yesdok
appsnya keren abis ini,5,0.0,0.0,Positive,appsnya keren abis ini
aduh keren bgt apps ini sampe gabisa berkata kata aku🥰,5,0.0,0.0,Positive,aduh keren bgt apps ini sampe gabisa berkata kata aku🥰
beli obat ga ribet lg skrg,5,0.0,0.0,Positive,beli obat ga ribet lg skrg
mudah banget pake yesdok ini,5,0.0,0.0,Positive,mudah banget pake yesdok ini
konsul ke dokter skrg jadi berasa mudah banget,5,0.0,0.0,Positive,konsul ke dokter skrg jadi berasa mudah banget
ga perlu ribet keluar rumah deh skrg kalo mau ke dokter,5,0.0,0.0,Positive,ga perlu ribet keluar rumah deh skrg kalo mau ke dokter
semoga tetep terus bisa bantu konsul ya yesdok,5,0.0,0.0,Positive,semoga tetep terus bisa bantu konsul ya yesdok
